,Id,Name,Location,FollowersCount,FriendsCount,RetweetCount,TweetCount,Score
311,924016672977051648,Wasiuddin Siddiqui,"Adarsh Nagar, New Delhi",13601.0,175.0,0,104,28237
312,427427540,🅡🅐🅢🅗🅘🅓🍁сн 🇵🇰,Bahawal Nagar,13571.0,13229.0,0,104,28177
317,798750164,@Newsoholic,,3177.0,1966.0,0,2164,27989
314,702359238660759557,Sheetal ✍ शीतल ✍ شیتل,Mumbai/Rajkot/London,13476.0,331.0,0,104,27987
315,288779167,V.GOPALAKRISHNAN.    #NaMoAgain,,13470.0,9832.0,0,104,27975
316,593907790,Targaryen Tigress,Westeros!,13420.0,6179.0,0,104,27875
318,3367800809,Salafi Da’wah West,UK/US/CAN,12855.0,158.0,0,207,27775
319,166375157,Kashmir View,34°4'17 N 74°48'53 E ,11422.0,1.0,103,413,27690
320,37877812,Saurabh Malhotra,"Dubai, United Arab Emirates",12942.0,764.0,103,104,27640
321,789032583933812741,Narendra Modi,"New Delhi, India",13220.0,1.0,0,104,27475
322,14733819,انندیتا Anindita,Everywhere At Once ,11758.0,1561.0,103,310,27332
323,46957051,Moni Basu,"UF, ATL, CCU কলকাতা",12335.0,1604.0,206,104,27147
324,746727003563294720,Muhammad Sufyan Khan,City Of Saints 🕌,11492.0,8505.0,0,413,27109
325,723590002437939200,APP,"Islamabad, Pakistan",11783.0,212.0,206,207,27073
326,740869862445047808,NaMo,"Dadra And Nagar Haveli, India",12988.0,657.0,0,104,27011
327,1033678008,Sameera Khan,Pakistan,12905.0,545.0,0,104,26845
328,951172908721823744,حیا 🍁,"Abbottabad, Pakistan",12851.0,3247.0,0,104,26737
329,2424769272,پگلی پری,اپنی اوقات میں,12848.0,425.0,0,104,26731
333,1082231035239133184,Burnol for Congress & traitors 🇮🇳🇮🇳🇮🇳,India,3777.0,1251.0,2575,104,26614
330,3232822464,Sagar Samy,"Karachi, Pakistan",12785.0,303.0,0,104,26605
331,1007282293784772608,Anjali chaudhary,India,12231.0,580.0,0,207,26527
332,1334601709,Save #Art35A #370,Jammu Kashmir |Bangalore |,12711.0,1655.0,0,104,26457
334,759112051591479298,आनन्द कुमार सिंह (राष्ट्रवादी),India,12536.0,902.0,0,104,26107
335,130902021,𝒕𝒂𝒌𝒉𝒂𝒍𝒖𝒔,vilayat,12532.0,515.0,0,104,26099
336,810911762140766208,Farzad Mehmood PTI,islamabad,12511.0,12255.0,0,104,26057
340,260156141,Ajaat Jamwal🇮🇳,"Jammu, Jammu And Kashmir",3907.0,4803.0,1133,1031,26050
337,83782757,Binu,Kashmir,10948.0,368.0,0,413,26021
338,2479469234,चौकीदार 【लट्ठ वाला】👉ठीक है,Patna 🛩️New Delhi,12442.0,846.0,0,104,25919
339,734817990,Lalit Ghodasara,"वडोदरा,भारत",12438.0,113.0,0,104,25911
341,160521368,Rana Mashhood Ahmad,"Lahore, Pakistan",12390.0,1710.0,0,104,25815
342,1012702777556910080,Laiba 👑,,12360.0,590.0,0,104,25755
344,891234353874739201,The Kashmiriyat,"Anantnag, Jammu And Kashmir",2663.0,10.0,2472,310,25725
343,21211093,Desi Bhai | Gobhi K Pakode 🇮🇳,,12286.0,384.0,0,104,25607
345,1049507961893208064,Shehzada Salman  ( Karachi Kings ) 🏏🏏🇵🇰,"Gujranwala, Pakistan",11809.0,10150.0,103,104,25374
346,573980269,Samer Ameer,"Oslo, Norge",12153.0,209.0,0,104,25341
347,77913591,#Intolerant भारतीय,India,12118.0,151.0,0,104,25271
352,791173286507978753,ਗੀਤ ਕੌਰ  گِیت کور,IOK,5027.0,155.0,1854,207,25097
348,1953807133,🚩 अ།र्यपुत्र RΛĐHξ ✌️  #PKMKB,दिल💕 से दिल्ली🎡 तक,12020.0,206.0,0,104,25075
349,966486878546485250,Devendra Singh,Yes ,12014.0,8363.0,0,104,25063
350,982494368828395520,faraz warraich,"Punjab, Pakistan",11486.0,11512.0,0,207,25037
351,187943286,Mumtaz Hayat Maneka,"ÜT: 31.493313,74.31419",11976.0,2263.0,0,104,24987
353,797861007725105152,☭ Katherine ☭,,11867.0,3829.0,0,104,24769
354,1555266841,The Statesman,"New Delhi, Delhi",11855.0,289.0,0,104,24745
355,859260445,-- مرغی قلندرز --,Don't Know ,11797.0,1214.0,0,104,24629
356,218046204,Lokesh Kaushik 🇮🇳,Bahrain,11784.0,4145.0,0,104,24603
357,3515351535,Geopolitical Futures,"Austin, TX",10333.0,194.0,412,104,24585
360,1032210646945779712,Ajay Kumar 🤵🏻,India UP Aligarh ,4144.0,4655.0,2163,104,24464
358,832130341901066240,B. Ashok Rawat 🚩,"Kedarnath,UK, India",11707.0,5047.0,0,104,24449
359,862866111834062848,Supinder das,बठिंडा पंजाब इंडिया,11673.0,7236.0,0,104,24381
361,3840013756,Engr.Saad Kaleem🇵🇰,"Balochistan, Pakistan",11625.0,12472.0,0,104,24285
362,2508224077,Amaresh Misra,Uttar Pradesh,11064.0,1963.0,0,207,24193
363,746981652660895744,Abbiha  ....  🇵🇰,,11516.0,228.0,0,104,24067
365,852725163313451008,RAMAVTAR MINA,"Rajasthan, India",4334.0,4952.0,1751,310,24020
368,4857762718,Durre Sameen,Everywhere,2373.0,38.0,103,1855,24012
364,709627805634600960,зебй Афрйдй,Russia,11484.0,8225.0,0,104,24003
366,907228870088196098,🚩🇮🇳 Maa भारती 🇮🇳 🚩#PKMKB,महानगरी 🚩,11416.0,1069.0,0,104,23867
367,2993361559,Poonam Bhardwaj,,11403.0,719.0,0,104,23841
369,2386415119,Shivam Shrivastava,"Gwalior, India",11341.0,1195.0,0,104,23717
370,186636810,Rinda ツ,,10943.0,83.0,103,104,23642
371,35694762,manujbahal,India,11287.0,5252.0,0,104,23609
372,117730326,Meenakshi Singh 🇮🇳,Hindustan Bharat  India ,11280.0,512.0,0,104,23595
373,261000330,Ajay  Singh 🇮🇳🕉,Hindustan,11229.0,2826.0,0,104,23493
374,875615515464548352,Tasawwar Hussain 🇵🇰,Pakistan,11211.0,9570.0,0,104,23457
375,51367114,Anil Jo Thomas انیل جو تھومس,Earth,11201.0,8334.0,0,104,23437
376,461162710,Hope,PAKISTAN,10094.0,5329.0,0,310,23283
377,1023578210737549315,Zahid Afridi🇵🇰✌,pata nahi,10547.0,10364.0,0,207,23159
378,925329770123948033,KITTY,In people's Mind ●,11055.0,4187.0,0,104,23145
380,802681675,இந்துத்துவம்,"HINDUTVA Tamil Nadu, India",8525.0,375.0,721,104,23132
379,1020009396665974784,❥•✿͜͡❁Iram Choudary❁͜͡✿❥,"Birmingham, England",11048.0,4764.0,0,104,23131
381,867964517774270464,💕Mehrunisa 🇮🇳💕,India,11014.0,6890.0,0,104,23063
382,4218672352,Ali Hashmi,"Gujranwala, Pakistan",10991.0,7513.0,0,104,23017
383,50620384,SalMan,Lahore,10980.0,9990.0,0,104,22995
384,899193419649646592,‏معصوم ٹماٹر 🍅,Dosri Manzil py ,10974.0,4307.0,0,104,22983
385,49264202,@INCian,India,10949.0,600.0,0,104,22933
386,757190661049348096,Lucky Draw.,"Florida, USA",10934.0,11181.0,0,104,22903
387,117334686,Alok Kumar Jha,भारत,10151.0,1021.0,206,104,22779
388,1002375710172950528,🍁SHUBH ASHISH🍁 # PhDB,"Kangra, Himachal Pradesh ",10863.0,8646.0,0,104,22761
389,517718419,Ikhlaq M,Toronto | London ,6510.0,1960.0,1236,104,22707
393,140471114,Modiified,,8709.0,6641.0,0,516,22573
390,829391066021392384,Manoj Mehta,"Himachal Pradesh, India",10766.0,2380.0,0,104,22567
391,1056947345621868544,Devesh Sharma / देवेश शर्मा,,10754.0,5831.0,0,104,22543
392,964445690779725824,टाइगर फ्रॉम यमकेश्वर!,राजाजी नेशनल पार्क,10239.0,2393.0,0,207,22543
395,919856288032362497,🚩🚩नीतीश कुमार🚩🚩,"Jehanabad, India",10225.0,190.0,0,207,22515
394,1691666455,Asim Sajjad Sial🇵🇰,Mirpur Azad Kashmir  جھنگ  ,10736.0,10723.0,0,104,22507
396,726939899979423744,Keshav Karn,,10216.0,556.0,0,207,22497
397,1857092954,Narendra choudhary #PhDB,"Madhya Pradesh, India",10702.0,1619.0,0,104,22439
398,1597583593,Rana Choudhary,"Barmer, India",10684.0,334.0,0,104,22403
399,950659073904541696,Shreyaa® 📚,,10664.0,574.0,0,104,22363
400,758366259272527872,#Rounak🇮🇳,India,10109.0,56.0,0,207,22283
401,888689476511432704,HUM News,"Islamabad, Pakistan",9735.0,3.0,103,207,22256
402,188198736,Prathamesh Avachare,"Mumbai, India",10583.0,643.0,0,104,22201
403,3033693676,Paul Staniland,"Chicago, IL",10550.0,2586.0,0,104,22135
404,990689366082236422,👻💀‏‏‏‏‏‏‏‏‏با با جی💀👻,ملتان،پاکستان ,9507.0,8066.0,0,310,22109
405,2221537356,aadil ameer,"Bandipore, Jammu And Kashmir",10464.0,863.0,0,104,21963
406,986989058743205888,🔶🕯عامر خان🕯🔶,,9932.0,9886.0,0,207,21929
407,847046844861566976,🌿 મુકેશ 🌿,🚩 माँ भारती के आँचल मैं 🚩,10397.0,8592.0,0,104,21829
408,162784593,हर्ष Harsh 🇮🇳,India,10331.0,475.0,0,104,21697
409,876763653730480129,🌷Nαziѕн Вαlocн🌷,"Multan, Pakistan",10328.0,835.0,0,104,21691
412,167328705,Dr.Palak Verma,"Anand, Gujarat",4541.0,161.0,1648,104,21653
410,2763000512,جمهورية باكستان الإسلامية,Pakistan,10284.0,8651.0,0,104,21603
411,1554175832,S.A.S,"Karachi, Pakistan",10279.0,177.0,0,104,21593
413,868320585494953984,ऋषभ हिंदुस्तानी 🚩,"Chhatarpur, India",10173.0,7571.0,0,104,21381
414,850006348616138752,जेकी खान [हरियाणे वाले],,9808.0,1336.0,103,104,21372
415,3158772344,Aradhana Misra-Mona,"Lucknow, India",10149.0,150.0,0,104,21333
417,478433479,Circle of Sports,India,9625.0,377.0,0,207,21315
416,349992325,Mehran Khan,pakistan,10136.0,1566.0,0,104,21307
418,817777046927667205,Ahmed Syed 🇵🇰🇸🇦,ریاض- المملكة العربية السعودية,10119.0,8800.0,0,104,21273
419,598973191,TRANSform,"Austin, TX ",10113.0,3171.0,0,104,21261
420,2252779650,🇵🇰 ᑭTI GᒪᗩᗪIᗩTOᖇ 🇰🇼,الکویت,10081.0,9047.0,0,104,21197
421,3428500275,Edmond Crabtree 🇺🇸,"Nashville, TN",10053.0,7049.0,0,104,21141
422,328885060,Sαмα∂нαη Ƙнαη∂αgℓє,Ƙσℓнαρυя ǀη∂ια,10037.0,11066.0,0,104,21109
423,88394738,NewsClick,"Saket, New Delhi",9253.0,183.0,206,104,20983
424,2301412441,Anit Ghosh,"Mumbai, India ",9938.0,510.0,0,104,20911
425,2354894065,Mohit singh,,9932.0,311.0,0,104,20899
426,110087484,Vivek Nayer,mumbai,9914.0,71.0,0,104,20863
427,816535531966308352,Sandeep Kapoor,,9875.0,9843.0,0,104,20785
428,363603003,Kashiff Khan,"Maryland, USA",9853.0,53.0,0,104,20741
429,829236859452678144,Swati,  प्रयागराज..(यू.पी) ,7371.0,88.0,412,310,20721
433,369528920,Ashraf Wani اشرف وانی,Jammu And Kashmir,3140.0,88.0,1751,207,20602
430,1044621201983836161,Sani,,9780.0,9113.0,0,104,20595
431,3318767732,Dr. Vinod Dixit,,9252.0,9157.0,0,207,20569
432,1012307742718119936,𝒜𝒶𝓇♡𝒽𝒾𝒾  🎀 (っ◔◡◔)っ,,9224.0,98.0,0,207,20513
434,550752797,The Cynic,India,9717.0,662.0,0,104,20469
435,1045289684283330560,Maryam ( Lahore Qalandars 🏏,"Punjab, Pakistan",9655.0,10480.0,0,104,20345
436,42660725,Patricia Farrell,United States,9595.0,10211.0,0,104,20225
437,3220665408,عام پاکستانی,,9594.0,9381.0,0,104,20223
438,429601885,Debashish Sarkar 🇮🇳,India,7939.0,2334.0,309,207,20106
439,77690709,~°~,لاہور,8493.0,642.0,0,310,20081
442,1003692518125342720,kashmir,Yellowstone,508.0,40.0,1545,825,20076
440,317733020,मंजरी🇮🇳🚩,India,8391.0,109.0,309,104,19980
441,1020645324560502784,🇵🇰 WAQAS JADOON🍁,Abbootabad  KPK,8936.0,3172.0,0,207,19937
443,2272345550,Rajgopal Naidu↗️,"Maharashtra, India",8913.0,2016.0,0,207,19891
444,773852876728832002,Tasnim,,9059.0,263.0,103,104,19874
445,3059632987,Priya Sethi -J & K / प्रिया सेठी,JAMMU AND KASHMIR,7976.0,1809.0,412,104,19871
447,3183745506,Samiullah Kinnu Khan,"Mumbai, India",8845.0,1254.0,0,207,19755
446,610768419,Nazish,"Islamabad & Haripur, Pakistan",9359.0,502.0,0,104,19753
448,1079851211883393024,Amrita Pandey,New Delhi ,5342.0,71.0,1133,104,19650
451,1059132456362749955,Kashmir_Rise,Pakistan,284.0,96.0,2575,104,19628
449,585426847,Awais Naseer🇵🇰🇵🇰🇵🇰,خانقاہ قادریہ نقشبندی دریاشریف,9253.0,4226.0,0,104,19541
450,1002059593499852801,गीता हिंदुस्तानी🇮🇳,India,7701.0,103.0,0,413,19527
452,85512461,💀شفیع 🇵🇰🇸🇦,"Swabi, Peshawar, Pakistan, KSA",9193.0,9290.0,0,104,19421
453,3313105635,The Metaphysicist,Eternity ,9143.0,560.0,0,104,19321
454,37400732,Vikki Choudhry,New Delhi,9134.0,1943.0,0,104,19303
455,2578308889,gab.ai/TheCol🇮🇳,India,8104.0,2453.0,0,310,19303
456,474781626,Nehal Sagheer,Mumbai,8540.0,5366.0,0,207,19145
457,864677701600264193,Arsilan Rajput 🇵🇰,Pakistan,9025.0,23.0,0,104,19085
458,143972139,Ashutosh Chandwar,भारत,9024.0,6243.0,0,104,19083
459,2943895118,ahmad,Malaysia,9024.0,5919.0,0,104,19083
460,3017859833,Ashutosh kr. Upadhyay,"Varanasi, New Delhi India",8995.0,424.0,0,104,19025
461,819342281991999490,‏★彡 مـــســافـــر彡★,United Kingdom,8977.0,8577.0,0,104,18989
462,197784002,Dhruv Pandit ♔,"Ahmadabad City, India",8939.0,1555.0,0,104,18913
463,798912416344117248,Ananya Razdan🇮🇳,Earth,8936.0,295.0,0,104,18907
464,313905758,↖ मोदीजी का सिपाही™↗,खंडवा (मध्य प्रदेश),8887.0,432.0,0,104,18809
465,1165673036,سنڌي خبرون,سندھ پاکستان,8870.0,0.0,0,104,18775
473,716712275583877120,I_AM_TEAM_IK,,835.0,948.0,1854,413,18773
466,221844479,Harun Elbinawi,"Kaduna, Nigeria",7319.0,940.0,0,413,18763
470,133685250,Raminder,Jammu And Kashmir,5601.0,1490.0,927,104,18726
467,577272429,Mubashir,"Abu Dhabi, UAE",8833.0,1801.0,0,104,18701
468,884021101466013697,Light Maden,Islamabad Pakistan,8820.0,783.0,0,104,18675
469,334082957,Islam Abdel-Rahman,Egypt,8819.0,1106.0,0,104,18673
471,2792023411,Muhammad Faizan Yacin,Islamabad,8303.0,304.0,0,207,18671
472,3298005926,Vishal Yadav,Ghazipur UP,8791.0,4570.0,0,104,18617
474,573182163,چودھری دلپذیر ‎‎ٹکال, Takal Chaudhariyan ,8783.0,6898.0,0,104,18601
475,3077950123,Naseem Ahmed 🇮🇳,"Delhi, India",8231.0,4215.0,0,207,18527
477,65609330,Majid Hyderi,Srinagar,4607.0,580.0,1030,207,18489
476,3260825011,अजय🇮🇳राज,"Nagpur, Maharashtra",8698.0,81.0,0,104,18431
478,38649374,علی,Kashmir,7195.0,416.0,412,104,18309
480,19060867,Majid Pandit,,5016.0,528.0,1030,104,18277
479,814652508,Shivangi Thakur,,8620.0,1861.0,0,104,18275
481,756825101408964608,Anees Khan Lodhi,Malaysia,7555.0,295.0,0,310,18205
482,918725318403170304,Himanshu,"New Delhi, India 🇮🇳",8186.0,250.0,103,104,18128
483,324843866,vikram sarin 🇮🇳,pune,8030.0,5856.0,0,207,18125
484,50585550,Col Ashok; Veteran,"Greater Noida, India",8492.0,3110.0,0,104,18019
485,781672299346989056,भारत कुमार(भारतीय),"झारखंड, भारत",8488.0,1767.0,0,104,18011
486,3208639127,مارخور,Pakistan,7937.0,7778.0,0,207,17939
487,2706347654,Saqi Official⭕,Pakistan,7854.0,7403.0,0,207,17773
488,415850192,Arvind Lodha🇮🇳,Pune & Pali Marwar,8344.0,826.0,0,104,17723
489,989907597892440064,Nadir Official⭕,Pakistan😚❤,8320.0,4733.0,0,104,17675
490,78830113,🗽Eagle Eye🗽,,8319.0,6790.0,0,104,17673
491,4366201452,शुभम तिवारी,"Varanasi, India",8311.0,402.0,0,104,17657
492,1477842356,Cristiano Lover,,8302.0,7473.0,0,104,17639
493,972702885808029696,Hareem Fatima,", India",8281.0,38.0,0,104,17597
494,145976804,Nadia,,7734.0,709.0,0,207,17533
495,797059167299268608,समीर माहेश्वरी 🚩,हिंदुस्तान का दिल देखो (MP),6679.0,455.0,0,413,17483
496,884441964619235329,Abid Afridi,"Peshawar, Pakistan",8198.0,4502.0,0,104,17431
497,914199702710751238,Asma.,,8136.0,682.0,0,104,17307
498,814934314811068416,அஜய் முருகேஷ் 🌹,india (Thamilnadu) ,8127.0,467.0,0,104,17289
500,143409262,The Zucker Doctor,India,2661.0,318.0,1545,104,17172
499,3323668483,Narendradas,,8039.0,2425.0,0,104,17113
501,983508625,Geoffrey Payne,The Goldfields,8014.0,7490.0,0,104,17063
502,134776636,Sunil Yadav। !! वन्दे-मातरम।,Alw,7981.0,631.0,0,104,16997
506,132814447,Manuru Srinivas 🇮🇳 మణూరు శ్రీనివాస్,ब्रह्मांड 🌍,6171.0,2429.0,515,104,16982
503,3066978606,Ghulam Ahmad Mir,Jammu & Kashmir,7971.0,141.0,0,104,16977
504,633485882,NEWS9,BENGALURU,7968.0,0.0,0,104,16971
505,1141775318,$@ff®🔴π $@©h¡π 🇮🇳,,7959.0,181.0,0,104,16953
507,948190241403187201,Arun khajaria,India,7949.0,7864.0,0,104,16933
508,1011232341857980416,सुमित भगवाधारी शेर #modifor2019,वृंदावन(ब्रज धाम) उत्तर प्रदेश,7431.0,2663.0,0,207,16927
512,4387939992,पंचM👊Pतांबर,Mumbai.,4749.0,1941.0,618,310,16919
509,173112917,GB,,7064.0,79.0,103,207,16914
510,70448318,Ahmad Shaheen,"London, England",7204.0,392.0,206,104,16885
511,100176298,Mazhar Shah ❁,"Islamabad, Pakistan",7917.0,2709.0,0,104,16869
515,1053369548,Danial,"Naya(New) Pakistan | Model Town Massacre, Gaza, Kashmir. Hogwarts(Ravenclaw), Bree, Alagaesia.",5802.0,501.0,0,516,16759
513,585466599,Insan nahi Milta,,7860.0,7945.0,0,104,16755
514,1419319015,🇵🇰Ch. Muhammad Akram🇵🇰,,7341.0,3248.0,0,207,16747
516,881807018,LLF,"Lahore, Pakistan",7840.0,935.0,0,104,16715
521,1097841762104758275,Aijaz Ahmad,Yellowstone,8.0,68.0,618,1237,16707
517,2925414141,Iftikhar Naqvi,"Lahore, Pakistan",7814.0,7535.0,0,104,16663
518,431688192,Arsh,#پٹواریوں_کی_آخری_آرام_گاہ,7802.0,3877.0,0,104,16639
519,2888079289,Naveed Anjum 🇵🇰💓🇵🇸,"Sialkot Punjab, Pakistan 🇵🇰",7768.0,7856.0,0,104,16571
520,968162909221212161,aqeelgazianirizvi,"Karachi, Pakistan",7762.0,2464.0,0,104,16559
522,40343720,Ruchira Gupta,Onthego in #India #USA #world,6951.0,1009.0,206,104,16379
523,995215012246384642,Pramod Pandey,"Bihar, India",7661.0,47.0,0,104,16357
524,1458823026,"🚩Manish Bajpai 🇮🇳  साफ नियत ,सही विकास","New Delhi .Haryana ,kanpur",7641.0,1582.0,0,104,16317
525,437504610,Md Obaidullah,"Patna, India",7561.0,433.0,0,104,16157
526,849911422184284160,JAY BHOLE👀☝+☝=☝#jsr,BRAHMLOK,7555.0,8309.0,0,104,16145
527,2352905324,🌟آرشـــــــــــد خـــان🌟,Abbot abad,7027.0,166.0,0,207,16119
528,2345449561,FATYACHAND JETWANI,"New Delhi, India",7516.0,4570.0,0,104,16067
529,822394317830373377,lieutenant A.,"Mumbai, India 🇮🇳",7512.0,299.0,0,104,16059
530,810109006412972037,Sajid Khan Afridi,Pakistan,7511.0,4831.0,0,104,16057
531,707619693461377026,M.  🇵🇰,"Islamabad, Pakistan",7486.0,433.0,0,104,16007
532,1003577139499819015,Mandi Bahauddin 💚🇵🇰💚,"الجبيل,  العربية السعودية",5920.0,6509.0,0,413,15965
533,1030734587478138880,Humayun warraich,"Multan, Pakistan",7428.0,7741.0,0,104,15891
534,2534884286,Vikash Sharma,INDIA,6901.0,329.0,0,207,15867
535,1068126321493053447,مشاعل,Pakistan🇵🇰,6897.0,90.0,0,207,15859
537,1312246718,💕ساحل خان💕,"Dera Ghazi Khan, Pakistan",5847.0,6387.0,0,413,15819
536,103202959,Dhanjit Giri,"Plano, TX",7389.0,270.0,0,104,15813
538,65617648,Stefan Laurell,Sweden,7372.0,7690.0,0,104,15779
539,1216043864,Rajiv Goswami,  (भारत🇮🇳),7326.0,1623.0,0,104,15687
540,714719303531171840,Kalpesh Vijayvargiya,"Indore, India",7289.0,32.0,0,104,15613
543,1062047062752079873,Basharat hussaini,"Srinagar, India",20.0,49.0,309,1340,15598
542,1053204869329416192,kabir کبیر,New Delhi ,1513.0,250.0,1648,104,15597
541,3408519333,The Docterr,"Scotland, United Kingdom",7258.0,1062.0,0,104,15551
544,969602628941484032,SofiA lioness Jaafari 🇵🇰,Azad Jammu & Kashmir Pakistan,5165.0,2940.0,0,516,15485
545,1003602991507701766,چاچا سفری,Pakistan,5675.0,5644.0,0,413,15475
546,854721896818126849,The Geopolitics,,6479.0,1592.0,206,104,15435
552,447626422,GuftarAhmed,"Rajouri , Jammu, Kashmir",1430.0,89.0,1648,104,15431
547,13116802,کاشف الہدیٰ,"Cambridge, MA",7192.0,1122.0,0,104,15419
548,977782781639094272,♏️•Yar k♓️an,,5645.0,3800.0,0,413,15415
